Timestamp,Score,Nama,Email,1. Status Bpk/Ibu/Saudara/i:,2. Berapa lama Bpk/Ibu/Saudara/i bergabung atau mengenal STT Wastukancana?,3. Apakah Bpk/Ibu/Saudara/i pernah membaca visi dan misi STT Wastukancana?,4.  Media sumber Bpk/Ibu/Saudara/i mendapatkan informasi tentang visi dan misi STT Wastukancana? (Jawaban boleh lebih dari satu),3. Apakah Bpk/Ibu/Saudara/i mengetahui Visi dan Misi STT Wastukancana?,5. Saya memahami Visi dan Misi STT Wastukancana.,6. Saya memahami bahwa Visi dan Misi STT Wastukancana harus dilaksanakan.,7. Saya memahami fungsi Visi dan Misi STT Wastukancana sebagai arahan dalam kegiatan akademik.,8. Saya memahami dengan baik bahwa setiap program harus dilaksanakan harus berdasarkan Visi dan Misi STT Wastukancana.,9. Saya memahami Visi dan Misi STT Wastukancana sudah realistik.,10. Visi dan Misi STT Wastukancana telah tercermin pada: (jawaban boleh lebih dari satu),,5. Apakah Bpk/Ibu/Saudara/i mengetahui Visi dan Misi STT Wastukancana?
7/29/2024 18:54:59,0,,,Mahasiswa,1 - 5 Tahun,,"Standing Banner, Media sosial",Ya,3,4,4,3,3,"Kurikulum, Proses Pembelajaran, Penelitian Mahasiswa, Kompetensi Lulusan",,
7/29/2024 19:09:56,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
7/29/2024 19:14:48,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Standing Banner",Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Kompetensi Dosen",,
7/29/2024 19:18:17,0,,,Mahasiswa,-1 Tahun,,"Situs STT Wastukancana, Standing Banner",Ya,4,4,5,4,4,"Kurikulum, Proses Pembelajaran, Penelitian Mahasiswa",,
7/29/2024 19:19:46,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,Kompetensi Dosen,,
7/29/2024 19:29:15,0,,,Mahasiswa,1 - 5 Tahun,,Media sosial,Ya,4,4,4,5,4,"Kurikulum, Proses Pembelajaran, Penelitian Mahasiswa",,
7/29/2024 21:40:56,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
7/29/2024 22:35:23,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,3,3,3,3,3,"Kurikulum, Proses Pembelajaran",,
7/29/2024 23:46:38,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Pemberitahuan atau penjelasan Pimpinan, Media sosial",Ya,4,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
7/30/2024 7:06:33,0,,,Mahasiswa,6 - 10 Tahun,,Situs STT Wastukancana,Ya,3,3,3,3,3,"Kurikulum, Proses Pembelajaran, Penelitian Mahasiswa",,
7/30/2024 7:39:28,0,,,Mahasiswa,6 - 10 Tahun,,,Tidak,,,,,,,,
7/30/2024 7:48:19,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,4,4,4,4,4,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
7/30/2024 8:03:28,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,3,3,3,3,3,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
7/30/2024 8:05:22,0,,,Mahasiswa,1 - 5 Tahun,,"Media sosial, ",Ya,3,3,3,3,3,Proses Pembelajaran,,
7/30/2024 9:31:45,0,,,Dosen,+ 10 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik, Pemberitahuan atau penjelasan Pimpinan, Standing Banner, Media sosial",Ya,5,5,4,4,4,"Kurikulum, Proses Pembelajaran, Kompetensi Dosen, Kompetensi Lulusan",,
7/30/2024 9:54:18,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Standing Banner, Media sosial",Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
7/30/2024 10:16:43,0,,,Mahasiswa,-1 Tahun,,Media sosial,Ya,4,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
7/30/2024 11:10:19,0,,,Alumni,1 - 5 Tahun,,Standing Banner,Ya,4,4,4,5,4,"Proses Pembelajaran, Penelitian Mahasiswa",,
7/30/2024 12:06:57,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,4,4,5,5,4,"Kurikulum, Proses Pembelajaran, Penelitian Mahasiswa",,
7/30/2024 13:18:42,0,,,Mahasiswa,1 - 5 Tahun,,Standing Banner,Ya,4,4,4,4,4,Kurikulum,,
7/30/2024 14:42:35,0,,,Mahasiswa,1 - 5 Tahun,,,Tidak,,,,,,,,
7/30/2024 14:49:42,0,,,Mahasiswa,6 - 10 Tahun,,Standing Banner,Ya,5,3,5,3,3,Proses Pembelajaran,,
7/30/2024 16:25:27,0,,,Mahasiswa,6 - 10 Tahun,,Situs STT Wastukancana,Ya,3,3,3,4,4,Proses Pembelajaran,,
7/30/2024 18:20:09,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,4,"Kurikulum, Proses Pembelajaran",,
7/30/2024 18:25:23,0,,,Mahasiswa,6 - 10 Tahun,,,Tidak,,,,,,,,
7/30/2024 18:35:41,0,,,Mahasiswa,-1 Tahun,,Situs STT Wastukancana,Ya,3,4,4,4,4,Proses Pembelajaran,,
7/30/2024 18:47:33,0,,,Alumni,1 - 5 Tahun,,"Situs STT Wastukancana, Media sosial",Ya,4,5,5,4,5,Kompetensi Lulusan,,
7/30/2024 18:47:49,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,4,5,5,5,5,Kurikulum,,
7/30/2024 20:07:07,0,,,Mahasiswa,6 - 10 Tahun,,Situs STT Wastukancana,Ya,4,3,3,3,4,Penelitian Mahasiswa,,
7/30/2024 20:52:00,0,,,Mahasiswa,-1 Tahun,,Buku Kurikulum dan Pedoman Akademik,Ya,4,5,4,5,4,Kurikulum,,
7/30/2024 21:50:21,0,,,Mahasiswa,1 - 5 Tahun,,"Standing Banner, Media sosial",Ya,4,5,4,4,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa",,
7/30/2024 23:22:38,0,,,Mahasiswa,-1 Tahun,,Situs STT Wastukancana,Ya,1,2,2,2,2,Penelitian Mahasiswa,,
7/31/2024 0:39:10,0,,,Mahasiswa,1 - 5 Tahun,,,Tidak,,,,,,,,
7/31/2024 6:19:27,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,Kurikulum,,
7/31/2024 10:09:12,0,,,Mahasiswa,1 - 5 Tahun,,,Tidak,,,,,,,,
7/31/2024 16:54:17,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,4,5,5,5,5,Kompetensi Lulusan,,
7/31/2024 19:03:04,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,Proses Pembelajaran,,
7/31/2024 19:39:59,0,,,Mahasiswa,-1 Tahun,,Situs STT Wastukancana,Ya,2,3,4,3,4,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
7/31/2024 20:04:55,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,3,3,3,3,3,Penelitian Dosen,,
7/31/2024 20:53:29,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,3,3,3,3,3,Penelitian Mahasiswa,,
7/31/2024 21:53:09,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,4,4,4,4,4,Kompetensi Lulusan,,
8/1/2024 9:43:14,0,,,Pengguna lulusan/Industri,1 - 5 Tahun,,,Tidak,,,,,,,,
8/1/2024 11:40:34,0,,,Mahasiswa,1 - 5 Tahun,,,Tidak,,,,,,,,
8/1/2024 12:45:54,0,,,Mahasiswa,6 - 10 Tahun,,Pemberitahuan atau penjelasan Pimpinan,Ya,5,5,5,4,4,"Penelitian Dosen, Penelitian Mahasiswa",,
8/1/2024 13:19:54,0,,,Mahasiswa,1 - 5 Tahun,,Media sosial,Ya,5,4,4,4,4,Kompetensi Lulusan,,
8/1/2024 13:46:30,0,,,Mahasiswa,1 - 5 Tahun,,,Tidak,,,,,,,,
8/1/2024 14:52:45,0,,,Pengguna lulusan/Industri,-1 Tahun,,,Tidak,,,,,,,,
8/1/2024 16:33:04,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,3,3,3,5,3,"Kurikulum, Proses Pembelajaran, Penelitian Mahasiswa, Kompetensi Lulusan",,
8/1/2024 18:24:58,0,,,Mahasiswa,1 - 5 Tahun,,Media sosial,Ya,3,4,4,4,4,Proses Pembelajaran,,
8/1/2024 18:54:41,0,,,Dosen,6 - 10 Tahun,,"Situs STT Wastukancana, Standing Banner",Ya,4,4,4,5,4,"Kurikulum, Penelitian Dosen",,
8/1/2024 19:02:22,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik, Pemberitahuan atau penjelasan Pimpinan, Standing Banner, Media sosial",Ya,1,1,3,3,3,Kurikulum,,
8/1/2024 19:24:19,0,,,Mahasiswa,1 - 5 Tahun,,Buku Kurikulum dan Pedoman Akademik,Ya,5,5,5,5,5,Proses Pembelajaran,,
8/1/2024 20:45:33,0,,,Mahasiswa,1 - 5 Tahun,,"Standing Banner, Media sosial",Ya,4,4,4,4,4,"Kurikulum, Proses Pembelajaran, Kompetensi Lulusan",,
8/1/2024 20:57:27,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,3,4,Proses Pembelajaran,,
8/1/2024 22:44:53,0,,,Mahasiswa,-1 Tahun,,Situs STT Wastukancana,Ya,3,4,3,4,4,Proses Pembelajaran,,
8/1/2024 22:46:39,0,,,Mahasiswa,-1 Tahun,,Situs STT Wastukancana,Ya,4,4,4,4,4,"Kurikulum, Proses Pembelajaran",,
8/2/2024 0:37:31,0,,,Alumni,-1 Tahun,,Standing Banner,Ya,3,4,4,4,4,Kurikulum,,
8/2/2024 5:56:08,0,,,Mahasiswa,-1 Tahun,,"Situs STT Wastukancana, ",Ya,5,5,5,5,5,Kurikulum,,
8/2/2024 6:28:29,0,,,Mahasiswa,-1 Tahun,,"Situs STT Wastukancana, Pemberitahuan atau penjelasan Pimpinan, Media sosial",Ya,5,5,5,5,5,Proses Pembelajaran,,
8/2/2024 6:30:27,0,,,Mahasiswa,-1 Tahun,,"Buku Kurikulum dan Pedoman Akademik, Pemberitahuan atau penjelasan Pimpinan, Media sosial",Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Kompetensi Lulusan",,
8/2/2024 7:02:23,0,,,Mahasiswa,1 - 5 Tahun,,Pemberitahuan atau penjelasan Pimpinan,Ya,5,5,5,4,5,Proses Pembelajaran,,
8/2/2024 11:12:03,0,,,Mahasiswa,1 - 5 Tahun,,Buku Kurikulum dan Pedoman Akademik,Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Mahasiswa, Kompetensi Lulusan",,
8/2/2024 11:29:31,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,Penelitian Mahasiswa,,
8/2/2024 11:32:50,0,,,Mahasiswa,1 - 5 Tahun,,"Standing Banner, Media sosial",Ya,3,2,3,1,4,Kompetensi Dosen,,
8/2/2024 18:17:07,0,,,Mahasiswa,1 - 5 Tahun,,Pemberitahuan atau penjelasan Pimpinan,Ya,5,5,5,5,5,Proses Pembelajaran,,
8/2/2024 20:20:38,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Media sosial",Ya,3,4,4,4,4,"Kurikulum, Proses Pembelajaran",,
8/2/2024 20:40:45,0,,,Mahasiswa,-1 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,Kurikulum,,
8/3/2024 7:15:32,0,,,Mahasiswa,1 - 5 Tahun,,Buku Kurikulum dan Pedoman Akademik,Ya,4,4,4,3,3,Kurikulum,,
8/3/2024 12:06:36,0,,,Tenaga Kependidikan,-1 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik, Pemberitahuan atau penjelasan Pimpinan",Ya,4,4,4,4,4,"Kurikulum, Penelitian Dosen, Penelitian Mahasiswa",,
8/3/2024 16:06:38,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Pemberitahuan atau penjelasan Pimpinan",Ya,4,4,4,4,4,"Kurikulum, Proses Pembelajaran, Penelitian Mahasiswa, Kompetensi Dosen",,
8/3/2024 22:24:39,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,3,4,4,4,4,Proses Pembelajaran,,
8/3/2024 22:25:14,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/4/2024 6:42:36,0,,,Mahasiswa,6 - 10 Tahun,,Situs STT Wastukancana,Ya,1,1,1,1,1,Kurikulum,,
8/5/2024 9:10:08,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Media sosial",Ya,5,5,5,5,5,Proses Pembelajaran,,
8/5/2024 9:27:25,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Media sosial",Ya,4,3,4,4,3,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/5/2024 13:17:32,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Media sosial",Ya,3,2,3,3,3,"Kurikulum, Proses Pembelajaran",,
8/5/2024 14:38:10,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,3,3,3,3,3,"Kurikulum, Proses Pembelajaran",,
8/5/2024 18:35:05,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,Proses Pembelajaran,,
8/5/2024 18:51:17,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,4,4,4,4,4,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen",,
8/5/2024 19:44:57,0,,,Mahasiswa,1 - 5 Tahun,,Media sosial,Ya,4,4,4,4,4,"Kurikulum, Proses Pembelajaran, Penelitian Dosen",,
8/5/2024 20:45:06,0,,,Alumni,1 - 5 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik, Pemberitahuan atau penjelasan Pimpinan, Standing Banner, Media sosial",Ya,4,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/5/2024 20:55:19,0,,,Mahasiswa,-1 Tahun,,Situs STT Wastukancana,Ya,4,4,4,4,4,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/6/2024 10:32:16,0,,,Mahasiswa,6 - 10 Tahun,,Situs STT Wastukancana,Ya,2,2,2,2,4,Kurikulum,,
8/6/2024 15:08:20,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Standing Banner, Media sosial",Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa",,
8/6/2024 18:22:28,0,,,Dosen,+ 10 Tahun,,Situs STT Wastukancana,Ya,3,3,3,3,3,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/7/2024 0:09:20,0,,,Mahasiswa,-1 Tahun,,Situs STT Wastukancana,Ya,2,2,3,3,3,Kurikulum,,
8/7/2024 10:51:20,0,,,Dosen,+ 10 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik, Pemberitahuan atau penjelasan Pimpinan, Standing Banner, Media sosial",Ya,5,5,5,5,4,"Kurikulum, Proses Pembelajaran, Kompetensi Dosen, Kompetensi Lulusan",,
8/7/2024 11:09:13,0,,,Mahasiswa,1 - 5 Tahun,,Standing Banner,Ya,5,5,5,4,5,Kurikulum,,
8/7/2024 19:01:15,0,,,Mahasiswa,6 - 10 Tahun,,"Situs STT Wastukancana, Standing Banner",Ya,5,5,5,5,5,"Proses Pembelajaran, Kompetensi Dosen",,
8/7/2024 19:04:52,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,4,4,4,5,4,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/7/2024 19:16:51,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,1,2,1,2,2,Proses Pembelajaran,,
8/7/2024 19:18:23,0,,,Mahasiswa,1 - 5 Tahun,,Media sosial,Ya,3,1,2,2,1,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa",,
8/7/2024 22:27:38,0,,,Mahasiswa,-1 Tahun,,Situs STT Wastukancana,Ya,4,4,4,4,4,Proses Pembelajaran,,
8/8/2024 17:11:42,0,,,Alumni,1 - 5 Tahun,,Situs STT Wastukancana,Ya,1,2,3,3,3,Proses Pembelajaran,,
8/8/2024 20:34:02,0,,,Mahasiswa,6 - 10 Tahun,,,Tidak,,,,,,,,
8/8/2024 23:06:12,0,,,Mahasiswa,1 - 5 Tahun,,Pemberitahuan atau penjelasan Pimpinan,Ya,2,2,2,4,3,Proses Pembelajaran,,
8/8/2024 23:06:18,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,3,3,3,3,3,Kurikulum,,
8/9/2024 10:49:30,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Media sosial, ",Ya,5,4,4,4,4,Proses Pembelajaran,,
8/9/2024 21:17:13,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Standing Banner",Ya,2,3,3,3,3,Kompetensi Lulusan,,
8/10/2024 6:12:47,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,3,3,3,3,3,"Kurikulum, Proses Pembelajaran",,
8/10/2024 6:22:48,0,,,Mahasiswa,1 - 5 Tahun,,teman,Ya,2,2,2,2,2,Kurikulum,,
8/10/2024 19:37:56,0,,,Mahasiswa,6 - 10 Tahun,,Buku Kurikulum dan Pedoman Akademik,Ya,3,3,3,3,3,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/10/2024 22:07:04,0,,,Pengguna lulusan/Industri,1 - 5 Tahun,,Pemberitahuan atau penjelasan Pimpinan,Ya,4,4,4,3,3,"Kurikulum, Proses Pembelajaran",,
8/11/2024 20:08:27,0,,,Mahasiswa,-1 Tahun,,Situs STT Wastukancana,Ya,3,3,3,3,3,"Proses Pembelajaran, Penelitian Mahasiswa",,
8/12/2024 1:05:50,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Standing Banner, Media sosial, ",Ya,5,5,5,5,5,Penelitian Mahasiswa,,
8/12/2024 5:01:35,0,,,Mahasiswa,1 - 5 Tahun,,Buku Kurikulum dan Pedoman Akademik,Ya,4,4,4,3,4,"Kurikulum, Proses Pembelajaran",,
8/12/2024 10:55:32,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/12/2024 13:55:11,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,3,3,4,4,4,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/14/2024 10:05:36,0,,,Mahasiswa,1 - 5 Tahun,,Standing Banner,Ya,3,3,3,3,3,"Kurikulum, Proses Pembelajaran",,
8/14/2024 10:06:28,0,,,Mahasiswa,1 - 5 Tahun,,Standing Banner,Ya,3,3,3,3,3,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/14/2024 17:06:43,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,Kurikulum,,
8/14/2024 18:27:32,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Pemberitahuan atau penjelasan Pimpinan",Ya,5,5,5,5,5,Proses Pembelajaran,,
8/14/2024 19:10:23,0,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,3,3,3,3,3,"Kurikulum, Proses Pembelajaran",,
8/15/2024 11:48:26,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Standing Banner",Ya,4,5,4,4,4,"Kurikulum, Proses Pembelajaran, Penelitian Mahasiswa, Kompetensi Dosen",,
8/15/2024 17:45:36,0,,,Mahasiswa,1 - 5 Tahun,,,Tidak,,,,,,,,
8/15/2024 19:36:59,0,,,Alumni,1 - 5 Tahun,,,Tidak,,,,,,,,
8/16/2024 8:15:01,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Media sosial",Ya,3,3,3,3,3,Proses Pembelajaran,,
8/16/2024 16:06:10,0,,,Alumni,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,Kurikulum,,
8/16/2024 17:11:53,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, ",Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/16/2024 19:28:43,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Standing Banner",Ya,4,4,4,4,4,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/19/2024 12:28:59,0,,,Mahasiswa,6 - 10 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik",Ya,4,4,4,4,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa",,
8/19/2024 13:51:54,0,,,Mahasiswa,-1 Tahun,,Situs STT Wastukancana,Ya,1,4,3,3,3,Penelitian Mahasiswa,,
8/19/2024 18:38:40,0,,,Mahasiswa,1 - 5 Tahun,,Pemberitahuan atau penjelasan Pimpinan,Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/20/2024 8:29:22,0,,,Dosen,6 - 10 Tahun,,Situs STT Wastukancana,Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa",,
8/20/2024 10:52:06,0,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik, Pemberitahuan atau penjelasan Pimpinan, Standing Banner, Media sosial",Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/20/2024 19:39,,,,Mahasiswa,1 - 5 Tahun,,Buku Kurikulum dan Pedoman Akademik,Ya,3,3,3,3,3,Proses Pembelajaran,,
8/21/2024 7:34,,,,Alumni,1 - 5 Tahun,,Standing Banner,Ya,5,5,5,5,5,Kompetensi Lulusan,,
8/21/2024 10:03,,,,Dosen,+ 10 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik, Pemberitahuan atau penjelasan Pimpinan, Standing Banner",Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/21/2024 11:09,,,,Mahasiswa,1 - 5 Tahun,,Media sosial,Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Mahasiswa, Kompetensi Lulusan",,
8/21/2024 11:33,,,,Dosen,1 - 5 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik, Pemberitahuan atau penjelasan Pimpinan",Ya,4,4,4,5,4,"Kurikulum, Proses Pembelajaran",,
8/21/2024 12:58,,,,Dosen,1 - 5 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik, Pemberitahuan atau penjelasan Pimpinan",Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/21/2024 14:28,,,,Alumni,+ 10 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik, Pemberitahuan atau penjelasan Pimpinan, Standing Banner, Media sosial",Ya,5,5,5,5,5,"Kurikulum, Penelitian Dosen, Kompetensi Dosen, Kompetensi Lulusan",,
8/21/2024 15:23,,,,Pengguna lulusan/Industri,1 - 5 Tahun,,Pemberitahuan atau penjelasan Pimpinan,Ya,3,3,3,3,3,"Kurikulum, Penelitian Mahasiswa, Kompetensi Lulusan",,
8/21/2024 15:34,,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik",Ya,5,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/21/2024 17:28,,,,Alumni,1 - 5 Tahun,,"Situs STT Wastukancana, Pemberitahuan atau penjelasan Pimpinan, Media sosial",Ya,3,4,4,4,4,"Kurikulum, Proses Pembelajaran, Kompetensi Dosen, Kompetensi Lulusan",,
8/22/2024 3:45,,,,Mahasiswa,1 - 5 Tahun,,Situs STT Wastukancana,Ya,5,5,1,4,4,Proses Pembelajaran,,
8/22/2024 8:28,,,,Mahasiswa,1 - 5 Tahun,,"Situs STT Wastukancana, Buku Kurikulum dan Pedoman Akademik",Ya,3,3,3,3,3,Kurikulum,,
8/22/2024 10:30,,,,Dosen,1 - 5 Tahun,,"Situs STT Wastukancana, Standing Banner, Media sosial",Ya,4,4,4,4,4,"Kurikulum, Proses Pembelajaran",,
8/22/2024 10:54,,,,Alumni,1 - 5 Tahun,,Situs STT Wastukancana,Ya,4,5,5,5,5,"Kurikulum, Proses Pembelajaran, Penelitian Dosen, Penelitian Mahasiswa, Kompetensi Dosen, Kompetensi Lulusan",,
8/22/2024 11:44,,,,Dosen,6 - 10 Tahun,,Standing Banner,Ya,4,4,4,4,3,Kurikulum,,
